"round","team1","seed1","seednumber1","team2","seed2","seednumber2","upsetprobability","recentperformancebonus","overtimebonus","scoringmarginbonus","predictedwinner"
"Sweet 16","Duke","Z04",4,"San Diego St","W05",5,"0.4","0","0","0.1","San Diego St"
"Sweet 16","Duke","Z04",4,"San Diego St","W05",5,"0.4","0","0","0.1","San Diego St"
"Sweet 16","Duke","Z04",4,"McNeese St","X05",5,"0.4","0","0","0.1","Duke"
"Sweet 16","Duke","Z04",4,"UAB","X05",5,"0.4","0","0","0.1","UAB"
"Sweet 16","Duke","Z04",4,"St Mary's CA","X05",5,"0.4","0","0","0.1","St Mary's CA"
"Sweet 16","Duke","Z04",4,"Grand Canyon","X05",5,"0.4","0","0","0.1","Duke"
"Sweet 16","Duke","Z04",4,"Gonzaga","Y05",5,"0.4","0","0","0.1","Duke"
"Sweet 16","Duke","Z04",4,"UAB","Y05",5,"0.4","0","0","0.1","Duke"
"Sweet 16","Duke","Z04",4,"Gonzaga","Y05",5,"0.4","0","0","0.1","Duke"
"Sweet 16","Duke","Z04",4,"Grand Canyon","Y05",5,"0.4","0","0","0.1","Grand Canyon"
"Sweet 16","S Dakota St","Y02",2,"Boise St","Y07",7,"0.4","0","0","0.1","S Dakota St"
"Sweet 16","S Dakota St","Y02",2,"Colorado St","Y07",7,"0.4","0","0","0.1","S Dakota St"
"Sweet 16","S Dakota St","Y02",2,"Drake","Y07",7,"0.4","0","0","0.1","S Dakota St"
"Sweet 16","S Dakota St","Y02",2,"Virginia","Y07",7,"0.4","0","0","0.1","Virginia"
"Sweet 16","S Dakota St","Y02",2,"Colorado","Y07",7,"0.4","0","0","0.1","S Dakota St"
"Sweet 16","S Dakota St","Y02",2,"Texas","Y07",7,"0.4","0","0","0.1","S Dakota St"
"Sweet 16","S Dakota St","Y02",2,"Washington St","W07",7,"0.4","0","0","0.1","S Dakota St"
"Sweet 16","S Dakota St","Y02",2,"Colorado St","W07",7,"0.4","0","0","0.1","Colorado St"
"Sweet 16","S Dakota St","Y02",2,"Washington St","W07",7,"0.4","0","0","0.1","Washington St"
"Sweet 16","S Dakota St","Y02",2,"Virginia","W07",7,"0.4","0","0","0.1","Virginia"
"Sweet 16","S Dakota St","Y02",2,"Washington St","W07",7,"0.4","0","0","0.1","S Dakota St"
"Sweet 16","S Dakota St","Y02",2,"Washington St","W07",7,"0.4","0","0","0.1","Washington St"
"Sweet 16","S Dakota St","Y02",2,"Florida","Z07",7,"0.4","0","0","0.1","Florida"
"Sweet 16","S Dakota St","Y02",2,"Florida","Z07",7,"0.4","0","0","0.1","S Dakota St"
"Sweet 16","S Dakota St","Y02",2,"Drake","Z07",7,"0.4","0","0","0.1","S Dakota St"
"Sweet 16","S Dakota St","Y02",2,"Virginia","Z07",7,"0.4","0","0","0.1","Virginia"
"Sweet 16","S Dakota St","Y02",2,"Florida","Z07",7,"0.4","0","0","0.1","S Dakota St"
"Sweet 16","S Dakota St","Y02",2,"Nevada","Z07",7,"0.4","0","0","0.1","Nevada"
"Sweet 16","S Dakota St","Y02",2,"Boise St","X07",7,"0.4","0","0","0.1","Boise St"
"Sweet 16","S Dakota St","Y02",2,"Colorado St","X07",7,"0.4","0","0","0.1","Colorado St"
"Sweet 16","S Dakota St","Y02",2,"Dayton","X07",7,"0.4","0","0","0.1","S Dakota St"
"Sweet 16","S Dakota St","Y02",2,"Dayton","X07",7,"0.4","0","0","0.1","Dayton"
"Sweet 16","S Dakota St","Y02",2,"Dayton","X07",7,"0.4","0","0","0.1","Dayton"
"Sweet 16","S Dakota St","Y02",2,"Nevada","X07",7,"0.4","0","0","0.1","S Dakota St"
"Sweet 16","Tennessee","Y02",2,"Boise St","Y07",7,"0.4","0","0","0.1","Tennessee"
"Sweet 16","Tennessee","Y02",2,"Colorado St","Y07",7,"0.4","0","0","0.1","Tennessee"
"Sweet 16","Tennessee","Y02",2,"Drake","Y07",7,"0.4","0","0","0.1","Drake"
"Sweet 16","Tennessee","Y02",2,"Virginia","Y07",7,"0.4","0","0","0.1","Virginia"
"Sweet 16","Tennessee","Y02",2,"Colorado","Y07",7,"0.4","0","0","0.1","Tennessee"
"Sweet 16","Tennessee","Y02",2,"Texas","Y07",7,"0.4","0","0","0.1","Tennessee"
"Sweet 16","Tennessee","Y02",2,"Washington St","W07",7,"0.4","0","0","0.1","Tennessee"
"Sweet 16","Tennessee","Y02",2,"Colorado St","W07",7,"0.4","0","0","0.1","Tennessee"
"Sweet 16","Tennessee","Y02",2,"Washington St","W07",7,"0.4","0","0","0.1","Washington St"
"Sweet 16","Tennessee","Y02",2,"Virginia","W07",7,"0.4","0","0","0.1","Tennessee"
"Sweet 16","Tennessee","Y02",2,"Washington St","W07",7,"0.4","0","0","0.1","Tennessee"
"Sweet 16","Tennessee","Y02",2,"Washington St","W07",7,"0.4","0","0","0.1","Washington St"
"Sweet 16","Tennessee","Y02",2,"Florida","Z07",7,"0.4","0","0","0.1","Florida"
"Sweet 16","Tennessee","Y02",2,"Florida","Z07",7,"0.4","0","0","0.1","Florida"
"Sweet 16","Tennessee","Y02",2,"Drake","Z07",7,"0.4","0","0","0.1","Drake"
"Sweet 16","Tennessee","Y02",2,"Virginia","Z07",7,"0.4","0","0","0.1","Virginia"
"Sweet 16","Tennessee","Y02",2,"Florida","Z07",7,"0.4","0","0","0.1","Florida"
"Sweet 16","Tennessee","Y02",2,"Nevada","Z07",7,"0.4","0","0","0.1","Nevada"
"Sweet 16","Tennessee","Y02",2,"Boise St","X07",7,"0.4","0","0","0.1","Boise St"
"Sweet 16","Tennessee","Y02",2,"Colorado St","X07",7,"0.4","0","0","0.1","Colorado St"
"Sweet 16","Tennessee","Y02",2,"Dayton","X07",7,"0.4","0","0","0.1","Dayton"
"Sweet 16","Tennessee","Y02",2,"Dayton","X07",7,"0.4","0","0","0.1","Tennessee"
"Sweet 16","Tennessee","Y02",2,"Dayton","X07",7,"0.4","0","0","0.1","Tennessee"
"Sweet 16","Tennessee","Y02",2,"Nevada","X07",7,"0.4","0","0","0.1","Tennessee"
"Sweet 16","St Peter's","Y02",2,"Boise St","Y07",7,"0.4","0","0","0.1","St Peter's"
"Sweet 16","St Peter's","Y02",2,"Colorado St","Y07",7,"0.4","0","0","0.1","St Peter's"
"Sweet 16","St Peter's","Y02",2,"Drake","Y07",7,"0.4","0","0","0.1","Drake"
"Sweet 16","St Peter's","Y02",2,"Virginia","Y07",7,"0.4","0","0","0.1","St Peter's"
"Sweet 16","St Peter's","Y02",2,"Colorado","Y07",7,"0.4","0","0","0.1","St Peter's"
"Sweet 16","St Peter's","Y02",2,"Texas","Y07",7,"0.4","0","0","0.1","St Peter's"
"Sweet 16","St Peter's","Y02",2,"Washington St","W07",7,"0.4","0","0","0.1","St Peter's"
"Sweet 16","St Peter's","Y02",2,"Colorado St","W07",7,"0.4","0","0","0.1","St Peter's"
"Sweet 16","St Peter's","Y02",2,"Washington St","W07",7,"0.4","0","0","0.1","St Peter's"
"Sweet 16","St Peter's","Y02",2,"Virginia","W07",7,"0.4","0","0","0.1","Virginia"
"Sweet 16","St Peter's","Y02",2,"Washington St","W07",7,"0.4","0","0","0.1","St Peter's"
"Sweet 16","St Peter's","Y02",2,"Washington St","W07",7,"0.4","0","0","0.1","St Peter's"
"Sweet 16","St Peter's","Y02",2,"Florida","Z07",7,"0.4","0","0","0.1","St Peter's"
"Sweet 16","St Peter's","Y02",2,"Florida","Z07",7,"0.4","0","0","0.1","St Peter's"
"Sweet 16","St Peter's","Y02",2,"Drake","Z07",7,"0.4","0","0","0.1","St Peter's"
"Sweet 16","St Peter's","Y02",2,"Virginia","Z07",7,"0.4","0","0","0.1","Virginia"
"Sweet 16","St Peter's","Y02",2,"Florida","Z07",7,"0.4","0","0","0.1","St Peter's"
"Sweet 16","St Peter's","Y02",2,"Nevada","Z07",7,"0.4","0","0","0.1","Nevada"
"Sweet 16","St Peter's","Y02",2,"Boise St","X07",7,"0.4","0","0","0.1","Boise St"
"Sweet 16","St Peter's","Y02",2,"Colorado St","X07",7,"0.4","0","0","0.1","Colorado St"
"Sweet 16","St Peter's","Y02",2,"Dayton","X07",7,"0.4","0","0","0.1","St Peter's"
"Sweet 16","St Peter's","Y02",2,"Dayton","X07",7,"0.4","0","0","0.1","St Peter's"
"Sweet 16","St Peter's","Y02",2,"Dayton","X07",7,"0.4","0","0","0.1","St Peter's"
"Sweet 16","St Peter's","Y02",2,"Nevada","X07",7,"0.4","0","0","0.1","St Peter's"
"Sweet 16","Tennessee","Y02",2,"Boise St","Y07",7,"0.4","0","0","0.1","Boise St"
"Sweet 16","Tennessee","Y02",2,"Colorado St","Y07",7,"0.4","0","0","0.1","Colorado St"
"Sweet 16","Tennessee","Y02",2,"Drake","Y07",7,"0.4","0","0","0.1","Drake"
"Sweet 16","Tennessee","Y02",2,"Virginia","Y07",7,"0.4","0","0","0.1","Tennessee"
"Sweet 16","Tennessee","Y02",2,"Colorado","Y07",7,"0.4","0","0","0.1","Tennessee"
"Sweet 16","Tennessee","Y02",2,"Texas","Y07",7,"0.4","0","0","0.1","Texas"
"Sweet 16","Tennessee","Y02",2,"Washington St","W07",7,"0.4","0","0","0.1","Washington St"
"Sweet 16","Tennessee","Y02",2,"Colorado St","W07",7,"0.4","0","0","0.1","Colorado St"
"Sweet 16","Tennessee","Y02",2,"Washington St","W07",7,"0.4","0","0","0.1","Tennessee"
"Sweet 16","Tennessee","Y02",2,"Virginia","W07",7,"0.4","0","0","0.1","Virginia"
"Sweet 16","Tennessee","Y02",2,"Washington St","W07",7,"0.4","0","0","0.1","Tennessee"
"Sweet 16","Tennessee","Y02",2,"Washington St","W07",7,"0.4","0","0","0.1","Tennessee"
"Sweet 16","Tennessee","Y02",2,"Florida","Z07",7,"0.4","0","0","0.1","Tennessee"
"Sweet 16","Tennessee","Y02",2,"Florida","Z07",7,"0.4","0","0","0.1","Tennessee"
"Sweet 16","Tennessee","Y02",2,"Drake","Z07",7,"0.4","0","0","0.1","Drake"
"Sweet 16","Tennessee","Y02",2,"Virginia","Z07",7,"0.4","0","0","0.1","Tennessee"
"Sweet 16","Tennessee","Y02",2,"Florida","Z07",7,"0.4","0","0","0.1","Tennessee"
"Sweet 16","Tennessee","Y02",2,"Nevada","Z07",7,"0.4","0","0","0.1","Nevada"
"Sweet 16","Tennessee","Y02",2,"Boise St","X07",7,"0.4","0","0","0.1","Tennessee"
"Sweet 16","Tennessee","Y02",2,"Colorado St","X07",7,"0.4","0","0","0.1","Colorado St"
"Sweet 16","Tennessee","Y02",2,"Dayton","X07",7,"0.4","0","0","0.1","Tennessee"
"Sweet 16","Tennessee","Y02",2,"Dayton","X07",7,"0.4","0","0","0.1","Dayton"
"Sweet 16","Tennessee","Y02",2,"Dayton","X07",7,"0.4","0","0","0.1","Tennessee"
"Sweet 16","Tennessee","Y02",2,"Nevada","X07",7,"0.4","0","0","0.1","Nevada"
"Sweet 16","Wagner","W01",1,"Texas A&M","W08",8,"0.4","0.1","0","0.1","Wagner"
"Sweet 16","Wagner","W01",1,"Northwestern","W08",8,"0.4","0.1","0","0.1","Northwestern"
"Sweet 16","Wagner","W01",1,"FL Atlantic","W08",8,"0.4","0.1","0","0.1","FL Atlantic"
"Sweet 16","Wagner","W01",1,"FL Atlantic","W08",8,"0.4","0.1","0","0.1","FL Atlantic"
"Sweet 16","Wagner","W01",1,"Texas A&M","Y08",8,"0.4","0.1","0","0.1","Wagner"
"Sweet 16","Wagner","W01",1,"Utah St","Y08",8,"0.4","0.1","0","0.1","Wagner"
"Sweet 16","Wagner","W01",1,"TCU","Y08",8,"0.4","0.1","0","0.1","TCU"
"Sweet 16","Wagner","W01",1,"Michigan St","Y08",8,"0.4","0.1","0","0.1","Wagner"
"Sweet 16","Wagner","W01",1,"Texas A&M","Z08",8,"0.4","0.1","0","0.1","Wagner"
"Sweet 16","Wagner","W01",1,"Northwestern","Z08",8,"0.4","0.1","0","0.1","Wagner"
"Sweet 16","Wagner","W01",1,"TCU","Z08",8,"0.4","0.1","0","0.1","TCU"
"Sweet 16","Wagner","W01",1,"Nebraska","Z08",8,"0.4","0.1","0","0.1","Wagner"
"Sweet 16","Wagner","W01",1,"Texas A&M","X08",8,"0.4","0.1","0","0.1","Texas A&M"
"Sweet 16","Wagner","W01",1,"Northwestern","X08",8,"0.4","0.1","0","0.1","Wagner"
"Sweet 16","Wagner","W01",1,"Mississippi St","X08",8,"0.4","0.1","0","0.1","Wagner"
"Sweet 16","Wagner","W01",1,"Mississippi St","X08",8,"0.4","0.1","0","0.1","Mississippi St"
"Sweet 16","Grambling","W01",1,"Texas A&M","W08",8,"0.4","0.1","0.1","0.1","Grambling"
"Sweet 16","Grambling","W01",1,"Northwestern","W08",8,"0.4","0.1","0.1","0.1","Northwestern"
"Sweet 16","Grambling","W01",1,"FL Atlantic","W08",8,"0.4","0.1","0.1","0.1","FL Atlantic"
"Sweet 16","Grambling","W01",1,"FL Atlantic","W08",8,"0.4","0.1","0.1","0.1","Grambling"
"Sweet 16","Grambling","W01",1,"Texas A&M","Y08",8,"0.4","0.1","0.1","0.1","Grambling"
"Sweet 16","Grambling","W01",1,"Utah St","Y08",8,"0.4","0.1","0.1","0.1","Grambling"
"Sweet 16","Grambling","W01",1,"TCU","Y08",8,"0.4","0.1","0.1","0.1","Grambling"
"Sweet 16","Grambling","W01",1,"Michigan St","Y08",8,"0.4","0.1","0.1","0.1","Michigan St"
"Sweet 16","Grambling","W01",1,"Texas A&M","Z08",8,"0.4","0.1","0.1","0.1","Texas A&M"
"Sweet 16","Grambling","W01",1,"Northwestern","Z08",8,"0.4","0.1","0.1","0.1","Northwestern"
"Sweet 16","Grambling","W01",1,"TCU","Z08",8,"0.4","0.1","0.1","0.1","Grambling"
"Sweet 16","Grambling","W01",1,"Nebraska","Z08",8,"0.4","0.1","0.1","0.1","Nebraska"
"Sweet 16","Grambling","W01",1,"Texas A&M","X08",8,"0.4","0.1","0.1","0.1","Grambling"
"Sweet 16","Grambling","W01",1,"Northwestern","X08",8,"0.4","0.1","0.1","0.1","Northwestern"
"Sweet 16","Grambling","W01",1,"Mississippi St","X08",8,"0.4","0.1","0.1","0.1","Mississippi St"
"Sweet 16","Grambling","W01",1,"Mississippi St","X08",8,"0.4","0.1","0.1","0.1","Grambling"
"Sweet 16","Stetson","W01",1,"Texas A&M","W08",8,"0.4","0.1","0.1","0.1","Texas A&M"
"Sweet 16","Stetson","W01",1,"Northwestern","W08",8,"0.4","0.1","0.1","0.1","Stetson"
"Sweet 16","Stetson","W01",1,"FL Atlantic","W08",8,"0.4","0.1","0.1","0.1","FL Atlantic"
"Sweet 16","Stetson","W01",1,"FL Atlantic","W08",8,"0.4","0.1","0.1","0.1","FL Atlantic"
"Sweet 16","Stetson","W01",1,"Texas A&M","Y08",8,"0.4","0.1","0.1","0.1","Texas A&M"
"Sweet 16","Stetson","W01",1,"Utah St","Y08",8,"0.4","0.1","0.1","0.1","Utah St"
"Sweet 16","Stetson","W01",1,"TCU","Y08",8,"0.4","0.1","0.1","0.1","TCU"
"Sweet 16","Stetson","W01",1,"Michigan St","Y08",8,"0.4","0.1","0.1","0.1","Michigan St"
"Sweet 16","Stetson","W01",1,"Texas A&M","Z08",8,"0.4","0.1","0.1","0.1","Stetson"
"Sweet 16","Stetson","W01",1,"Northwestern","Z08",8,"0.4","0.1","0.1","0.1","Northwestern"
"Sweet 16","Stetson","W01",1,"TCU","Z08",8,"0.4","0.1","0.1","0.1","Stetson"
"Sweet 16","Stetson","W01",1,"Nebraska","Z08",8,"0.4","0.1","0.1","0.1","Nebraska"
"Sweet 16","Stetson","W01",1,"Texas A&M","X08",8,"0.4","0.1","0.1","0.1","Texas A&M"
"Sweet 16","Stetson","W01",1,"Northwestern","X08",8,"0.4","0.1","0.1","0.1","Stetson"
"Sweet 16","Stetson","W01",1,"Mississippi St","X08",8,"0.4","0.1","0.1","0.1","Stetson"
"Sweet 16","Stetson","W01",1,"Mississippi St","X08",8,"0.4","0.1","0.1","0.1","Mississippi St"
"Sweet 16","Longwood","W01",1,"Texas A&M","W08",8,"0.4","0.1","0","0.1","Texas A&M"
"Sweet 16","Longwood","W01",1,"Northwestern","W08",8,"0.4","0.1","0","0.1","Northwestern"
"Sweet 16","Longwood","W01",1,"FL Atlantic","W08",8,"0.4","0.1","0","0.1","FL Atlantic"
"Sweet 16","Longwood","W01",1,"FL Atlantic","W08",8,"0.4","0.1","0","0.1","FL Atlantic"
"Sweet 16","Longwood","W01",1,"Texas A&M","Y08",8,"0.4","0.1","0","0.1","Texas A&M"
"Sweet 16","Longwood","W01",1,"Utah St","Y08",8,"0.4","0.1","0","0.1","Utah St"
"Sweet 16","Longwood","W01",1,"TCU","Y08",8,"0.4","0.1","0","0.1","TCU"
"Sweet 16","Longwood","W01",1,"Michigan St","Y08",8,"0.4","0.1","0","0.1","Michigan St"
"Sweet 16","Longwood","W01",1,"Texas A&M","Z08",8,"0.4","0.1","0","0.1","Texas A&M"
"Sweet 16","Longwood","W01",1,"Northwestern","Z08",8,"0.4","0.1","0","0.1","Northwestern"
"Sweet 16","Longwood","W01",1,"TCU","Z08",8,"0.4","0.1","0","0.1","Longwood"
"Sweet 16","Longwood","W01",1,"Nebraska","Z08",8,"0.4","0.1","0","0.1","Nebraska"
"Sweet 16","Longwood","W01",1,"Texas A&M","X08",8,"0.4","0.1","0","0.1","Longwood"
"Sweet 16","Longwood","W01",1,"Northwestern","X08",8,"0.4","0.1","0","0.1","Northwestern"
"Sweet 16","Longwood","W01",1,"Mississippi St","X08",8,"0.4","0.1","0","0.1","Mississippi St"
"Sweet 16","Longwood","W01",1,"Mississippi St","X08",8,"0.4","0.1","0","0.1","Longwood"
"Sweet 16","Connecticut","W01",1,"Texas A&M","W08",8,"0.4","0.1","0.1","0.1","Connecticut"
"Sweet 16","Connecticut","W01",1,"Northwestern","W08",8,"0.4","0.1","0.1","0.1","Northwestern"
"Sweet 16","Connecticut","W01",1,"FL Atlantic","W08",8,"0.4","0.1","0.1","0.1","FL Atlantic"
"Sweet 16","Connecticut","W01",1,"FL Atlantic","W08",8,"0.4","0.1","0.1","0.1","Connecticut"
"Sweet 16","Connecticut","W01",1,"Texas A&M","Y08",8,"0.4","0.1","0.1","0.1","Texas A&M"
"Sweet 16","Connecticut","W01",1,"Utah St","Y08",8,"0.4","0.1","0.1","0.1","Utah St"
"Sweet 16","Connecticut","W01",1,"TCU","Y08",8,"0.4","0.1","0.1","0.1","TCU"
"Sweet 16","Connecticut","W01",1,"Michigan St","Y08",8,"0.4","0.1","0.1","0.1","Connecticut"
"Sweet 16","Connecticut","W01",1,"Texas A&M","Z08",8,"0.4","0.1","0.1","0.1","Texas A&M"
"Sweet 16","Connecticut","W01",1,"Northwestern","Z08",8,"0.4","0.1","0.1","0.1","Connecticut"
"Sweet 16","Connecticut","W01",1,"TCU","Z08",8,"0.4","0.1","0.1","0.1","TCU"
"Sweet 16","Connecticut","W01",1,"Nebraska","Z08",8,"0.4","0.1","0.1","0.1","Nebraska"
"Sweet 16","Connecticut","W01",1,"Texas A&M","X08",8,"0.4","0.1","0.1","0.1","Texas A&M"
"Sweet 16","Connecticut","W01",1,"Northwestern","X08",8,"0.4","0.1","0.1","0.1","Northwestern"
"Sweet 16","Connecticut","W01",1,"Mississippi St","X08",8,"0.4","0.1","0.1","0.1","Mississippi St"
"Sweet 16","Connecticut","W01",1,"Mississippi St","X08",8,"0.4","0.1","0.1","0.1","Connecticut"
"Sweet 16","Connecticut","W01",1,"Texas A&M","W08",8,"0.4","0.1","0","0.1","Texas A&M"
"Sweet 16","Connecticut","W01",1,"Northwestern","W08",8,"0.4","0.1","0","0.1","Northwestern"
"Sweet 16","Connecticut","W01",1,"FL Atlantic","W08",8,"0.4","0.1","0","0.1","FL Atlantic"
"Sweet 16","Connecticut","W01",1,"FL Atlantic","W08",8,"0.4","0.1","0","0.1","FL Atlantic"
"Sweet 16","Connecticut","W01",1,"Texas A&M","Y08",8,"0.4","0.1","0","0.1","Texas A&M"
"Sweet 16","Connecticut","W01",1,"Utah St","Y08",8,"0.4","0.1","0","0.1","Connecticut"
"Sweet 16","Connecticut","W01",1,"TCU","Y08",8,"0.4","0.1","0","0.1","Connecticut"
"Sweet 16","Connecticut","W01",1,"Michigan St","Y08",8,"0.4","0.1","0","0.1","Michigan St"
"Sweet 16","Connecticut","W01",1,"Texas A&M","Z08",8,"0.4","0.1","0","0.1","Connecticut"
"Sweet 16","Connecticut","W01",1,"Northwestern","Z08",8,"0.4","0.1","0","0.1","Connecticut"
"Sweet 16","Connecticut","W01",1,"TCU","Z08",8,"0.4","0.1","0","0.1","TCU"
"Sweet 16","Connecticut","W01",1,"Nebraska","Z08",8,"0.4","0.1","0","0.1","Nebraska"
"Sweet 16","Connecticut","W01",1,"Texas A&M","X08",8,"0.4","0.1","0","0.1","Connecticut"
"Sweet 16","Connecticut","W01",1,"Northwestern","X08",8,"0.4","0.1","0","0.1","Northwestern"
"Sweet 16","Connecticut","W01",1,"Mississippi St","X08",8,"0.4","0.1","0","0.1","Mississippi St"
"Sweet 16","Connecticut","W01",1,"Mississippi St","X08",8,"0.4","0.1","0","0.1","Mississippi St"
"Sweet 16","Colgate","Y03",3,"Clemson","X06",6,"0.4","0","0.1","0.1","Colgate"
"Sweet 16","Colgate","Y03",3,"Duquesne","X06",6,"0.4","0","0.1","0.1","Colgate"
"Sweet 16","Colgate","Y03",3,"New Mexico","X06",6,"0.4","0","0.1","0.1","New Mexico"
"Sweet 16","Colgate","Y03",3,"Clemson","X06",6,"0.4","0","0.1","0.1","Colgate"
"Sweet 16","Colgate","Y03",3,"Texas Tech","Z06",6,"0.4","0","0.1","0.1","Colgate"
"Sweet 16","Colgate","Y03",3,"Texas Tech","Z06",6,"0.4","0","0.1","0.1","Texas Tech"
"Sweet 16","Colgate","Y03",3,"Texas Tech","Z06",6,"0.4","0","0.1","0.1","Texas Tech"
"Sweet 16","Colgate","Y03",3,"Texas Tech","Z06",6,"0.4","0","0.1","0.1","Colgate"
"Sweet 16","Colgate","Y03",3,"Oregon","W06",6,"0.4","0","0.1","0.1","Oregon"
"Sweet 16","Colgate","Y03",3,"BYU","W06",6,"0.4","0","0.1","0.1","BYU"
"Sweet 16","Colgate","Y03",3,"New Mexico","W06",6,"0.4","0","0.1","0.1","Colgate"
"Sweet 16","Colgate","Y03",3,"NC State","W06",6,"0.4","0","0.1","0.1","NC State"
"Sweet 16","Colgate","Y03",3,"Oregon","Y06",6,"0.4","0","0.1","0.1","Oregon"
"Sweet 16","Colgate","Y03",3,"Duquesne","Y06",6,"0.4","0","0.1","0.1","Colgate"
"Sweet 16","Colgate","Y03",3,"South Carolina","Y06",6,"0.4","0","0.1","0.1","South Carolina"
"Sweet 16","Colgate","Y03",3,"South Carolina","Y06",6,"0.4","0","0.1","0.1","South Carolina"
"Sweet 16","Akron","Y03",3,"Clemson","X06",6,"0.4","0","0","0.1","Akron"
"Sweet 16","Akron","Y03",3,"Duquesne","X06",6,"0.4","0","0","0.1","Akron"
"Sweet 16","Akron","Y03",3,"New Mexico","X06",6,"0.4","0","0","0.1","Akron"
"Sweet 16","Akron","Y03",3,"Clemson","X06",6,"0.4","0","0","0.1","Akron"
"Sweet 16","Akron","Y03",3,"Texas Tech","Z06",6,"0.4","0","0","0.1","Akron"
"Sweet 16","Akron","Y03",3,"Texas Tech","Z06",6,"0.4","0","0","0.1","Texas Tech"
"Sweet 16","Akron","Y03",3,"Texas Tech","Z06",6,"0.4","0","0","0.1","Akron"
"Sweet 16","Akron","Y03",3,"Texas Tech","Z06",6,"0.4","0","0","0.1","Akron"
"Sweet 16","Akron","Y03",3,"Oregon","W06",6,"0.4","0","0","0.1","Akron"
"Sweet 16","Akron","Y03",3,"BYU","W06",6,"0.4","0","0","0.1","Akron"
"Sweet 16","Akron","Y03",3,"New Mexico","W06",6,"0.4","0","0","0.1","New Mexico"
"Sweet 16","Akron","Y03",3,"NC State","W06",6,"0.4","0","0","0.1","NC State"
"Sweet 16","Akron","Y03",3,"Oregon","Y06",6,"0.4","0","0","0.1","Akron"
"Sweet 16","Akron","Y03",3,"Duquesne","Y06",6,"0.4","0","0","0.1","Duquesne"
"Sweet 16","Akron","Y03",3,"South Carolina","Y06",6,"0.4","0","0","0.1","South Carolina"
"Sweet 16","Akron","Y03",3,"South Carolina","Y06",6,"0.4","0","0","0.1","South Carolina"
"Sweet 16","Morehead St","Y03",3,"Clemson","X06",6,"0.4","0","0","0.1","Clemson"
"Sweet 16","Morehead St","Y03",3,"Duquesne","X06",6,"0.4","0","0","0.1","Duquesne"
"Sweet 16","Morehead St","Y03",3,"New Mexico","X06",6,"0.4","0","0","0.1","Morehead St"
"Sweet 16","Morehead St","Y03",3,"Clemson","X06",6,"0.4","0","0","0.1","Clemson"
"Sweet 16","Morehead St","Y03",3,"Texas Tech","Z06",6,"0.4","0","0","0.1","Morehead St"
"Sweet 16","Morehead St","Y03",3,"Texas Tech","Z06",6,"0.4","0","0","0.1","Morehead St"
"Sweet 16","Morehead St","Y03",3,"Texas Tech","Z06",6,"0.4","0","0","0.1","Morehead St"
"Sweet 16","Morehead St","Y03",3,"Texas Tech","Z06",6,"0.4","0","0","0.1","Morehead St"
"Sweet 16","Morehead St","Y03",3,"Oregon","W06",6,"0.4","0","0","0.1","Oregon"
"Sweet 16","Morehead St","Y03",3,"BYU","W06",6,"0.4","0","0","0.1","Morehead St"
"Sweet 16","Morehead St","Y03",3,"New Mexico","W06",6,"0.4","0","0","0.1","New Mexico"
"Sweet 16","Morehead St","Y03",3,"NC State","W06",6,"0.4","0","0","0.1","NC State"
"Sweet 16","Morehead St","Y03",3,"Oregon","Y06",6,"0.4","0","0","0.1","Morehead St"
"Sweet 16","Morehead St","Y03",3,"Duquesne","Y06",6,"0.4","0","0","0.1","Duquesne"
"Sweet 16","Morehead St","Y03",3,"South Carolina","Y06",6,"0.4","0","0","0.1","Morehead St"
"Sweet 16","Morehead St","Y03",3,"South Carolina","Y06",6,"0.4","0","0","0.1","Morehead St"
"Sweet 16","Oakland","Y03",3,"Clemson","X06",6,"0.4","0","0","0.1","Clemson"
"Sweet 16","Oakland","Y03",3,"Duquesne","X06",6,"0.4","0","0","0.1","Oakland"
"Sweet 16","Oakland","Y03",3,"New Mexico","X06",6,"0.4","0","0","0.1","New Mexico"
"Sweet 16","Oakland","Y03",3,"Clemson","X06",6,"0.4","0","0","0.1","Oakland"
"Sweet 16","Oakland","Y03",3,"Texas Tech","Z06",6,"0.4","0","0","0.1","Texas Tech"
"Sweet 16","Oakland","Y03",3,"Texas Tech","Z06",6,"0.4","0","0","0.1","Texas Tech"
"Sweet 16","Oakland","Y03",3,"Texas Tech","Z06",6,"0.4","0","0","0.1","Oakland"
"Sweet 16","Oakland","Y03",3,"Texas Tech","Z06",6,"0.4","0","0","0.1","Oakland"
"Sweet 16","Oakland","Y03",3,"Oregon","W06",6,"0.4","0","0","0.1","Oakland"
"Sweet 16","Oakland","Y03",3,"BYU","W06",6,"0.4","0","0","0.1","Oakland"
"Sweet 16","Oakland","Y03",3,"New Mexico","W06",6,"0.4","0","0","0.1","Oakland"
"Sweet 16","Oakland","Y03",3,"NC State","W06",6,"0.4","0","0","0.1","NC State"
"Sweet 16","Oakland","Y03",3,"Oregon","Y06",6,"0.4","0","0","0.1","Oregon"
"Sweet 16","Oakland","Y03",3,"Duquesne","Y06",6,"0.4","0","0","0.1","Oakland"
"Sweet 16","Oakland","Y03",3,"South Carolina","Y06",6,"0.4","0","0","0.1","Oakland"
"Sweet 16","Oakland","Y03",3,"South Carolina","Y06",6,"0.4","0","0","0.1","Oakland"
